geoid10,name,population_2010
245102609001006,"Block 1006, Block Group 1, Census Tract 2609, Baltimore city, Maryland",10
245102609001007,"Block 1007, Block Group 1, Census Tract 2609, Baltimore city, Maryland",13
245102609001008,"Block 1008, Block Group 1, Census Tract 2609, Baltimore city, Maryland",3
245102609001009,"Block 1009, Block Group 1, Census Tract 2609, Baltimore city, Maryland",3
245102609001010,"Block 1010, Block Group 1, Census Tract 2609, Baltimore city, Maryland",0
245102609001011,"Block 1011, Block Group 1, Census Tract 2609, Baltimore city, Maryland",20
245102609001012,"Block 1012, Block Group 1, Census Tract 2609, Baltimore city, Maryland",68
245102609001013,"Block 1013, Block Group 1, Census Tract 2609, Baltimore city, Maryland",98
245102609001014,"Block 1014, Block Group 1, Census Tract 2609, Baltimore city, Maryland",89
245102609001015,"Block 1015, Block Group 1, Census Tract 2609, Baltimore city, Maryland",50
245102609001016,"Block 1016, Block Group 1, Census Tract 2609, Baltimore city, Maryland",47
245102609001017,"Block 1017, Block Group 1, Census Tract 2609, Baltimore city, Maryland",7
245102609001018,"Block 1018, Block Group 1, Census Tract 2609, Baltimore city, Maryland",44
245102609001019,"Block 1019, Block Group 1, Census Tract 2609, Baltimore city, Maryland",94
245102609001020,"Block 1020, Block Group 1, Census Tract 2609, Baltimore city, Maryland",62
245102609001021,"Block 1021, Block Group 1, Census Tract 2609, Baltimore city, Maryland",51
245102609001022,"Block 1022, Block Group 1, Census Tract 2609, Baltimore city, Maryland",49
245102609001023,"Block 1023, Block Group 1, Census Tract 2609, Baltimore city, Maryland",45
245102609001024,"Block 1024, Block Group 1, Census Tract 2609, Baltimore city, Maryland",102
245102609002000,"Block 2000, Block Group 2, Census Tract 2609, Baltimore city, Maryland",3
245102609002001,"Block 2001, Block Group 2, Census Tract 2609, Baltimore city, Maryland",53
245102609002002,"Block 2002, Block Group 2, Census Tract 2609, Baltimore city, Maryland",31
245102609002003,"Block 2003, Block Group 2, Census Tract 2609, Baltimore city, Maryland",73
245102609002004,"Block 2004, Block Group 2, Census Tract 2609, Baltimore city, Maryland",64
245102609002005,"Block 2005, Block Group 2, Census Tract 2609, Baltimore city, Maryland",31
245102609002006,"Block 2006, Block Group 2, Census Tract 2609, Baltimore city, Maryland",33
245102609002007,"Block 2007, Block Group 2, Census Tract 2609, Baltimore city, Maryland",26
245102609002008,"Block 2008, Block Group 2, Census Tract 2609, Baltimore city, Maryland",45
245102609002009,"Block 2009, Block Group 2, Census Tract 2609, Baltimore city, Maryland",104
245102609002010,"Block 2010, Block Group 2, Census Tract 2609, Baltimore city, Maryland",29
245102609002011,"Block 2011, Block Group 2, Census Tract 2609, Baltimore city, Maryland",78
245102609002012,"Block 2012, Block Group 2, Census Tract 2609, Baltimore city, Maryland",35
245102609002013,"Block 2013, Block Group 2, Census Tract 2609, Baltimore city, Maryland",0
245102609002014,"Block 2014, Block Group 2, Census Tract 2609, Baltimore city, Maryland",0
245102609002015,"Block 2015, Block Group 2, Census Tract 2609, Baltimore city, Maryland",56
245102609002016,"Block 2016, Block Group 2, Census Tract 2609, Baltimore city, Maryland",31
245102609002017,"Block 2017, Block Group 2, Census Tract 2609, Baltimore city, Maryland",88
245102609002018,"Block 2018, Block Group 2, Census Tract 2609, Baltimore city, Maryland",41
245102609002019,"Block 2019, Block Group 2, Census Tract 2609, Baltimore city, Maryland",47
245102609003000,"Block 3000, Block Group 3, Census Tract 2609, Baltimore city, Maryland",15
245102609003001,"Block 3001, Block Group 3, Census Tract 2609, Baltimore city, Maryland",38
245102609003002,"Block 3002, Block Group 3, Census Tract 2609, Baltimore city, Maryland",62
245102609003003,"Block 3003, Block Group 3, Census Tract 2609, Baltimore city, Maryland",61
245102609003004,"Block 3004, Block Group 3, Census Tract 2609, Baltimore city, Maryland",49
245102609003005,"Block 3005, Block Group 3, Census Tract 2609, Baltimore city, Maryland",85
245102609003006,"Block 3006, Block Group 3, Census Tract 2609, Baltimore city, Maryland",46
245102609003007,"Block 3007, Block Group 3, Census Tract 2609, Baltimore city, Maryland",84
245102609003008,"Block 3008, Block Group 3, Census Tract 2609, Baltimore city, Maryland",85
245102609003009,"Block 3009, Block Group 3, Census Tract 2609, Baltimore city, Maryland",58
245102609003010,"Block 3010, Block Group 3, Census Tract 2609, Baltimore city, Maryland",243
245102609003011,"Block 3011, Block Group 3, Census Tract 2609, Baltimore city, Maryland",0
245102610001000,"Block 1000, Block Group 1, Census Tract 2610, Baltimore city, Maryland",105
245102610001001,"Block 1001, Block Group 1, Census Tract 2610, Baltimore city, Maryland",108
245102610001002,"Block 1002, Block Group 1, Census Tract 2610, Baltimore city, Maryland",124
245102610001003,"Block 1003, Block Group 1, Census Tract 2610, Baltimore city, Maryland",25
245102610001004,"Block 1004, Block Group 1, Census Tract 2610, Baltimore city, Maryland",53
245102610001005,"Block 1005, Block Group 1, Census Tract 2610, Baltimore city, Maryland",102
245102610001006,"Block 1006, Block Group 1, Census Tract 2610, Baltimore city, Maryland",96
245102610001007,"Block 1007, Block Group 1, Census Tract 2610, Baltimore city, Maryland",63
245102610001008,"Block 1008, Block Group 1, Census Tract 2610, Baltimore city, Maryland",52
245102610002000,"Block 2000, Block Group 2, Census Tract 2610, Baltimore city, Maryland",67
245102610002001,"Block 2001, Block Group 2, Census Tract 2610, Baltimore city, Maryland",43
245102610002002,"Block 2002, Block Group 2, Census Tract 2610, Baltimore city, Maryland",111
245102610002003,"Block 2003, Block Group 2, Census Tract 2610, Baltimore city, Maryland",101
245102610002004,"Block 2004, Block Group 2, Census Tract 2610, Baltimore city, Maryland",22
245102610002005,"Block 2005, Block Group 2, Census Tract 2610, Baltimore city, Maryland",10
245102610002006,"Block 2006, Block Group 2, Census Tract 2610, Baltimore city, Maryland",6
245102610002007,"Block 2007, Block Group 2, Census Tract 2610, Baltimore city, Maryland",0
245102610002008,"Block 2008, Block Group 2, Census Tract 2610, Baltimore city, Maryland",0
245102610002009,"Block 2009, Block Group 2, Census Tract 2610, Baltimore city, Maryland",0
245102610002010,"Block 2010, Block Group 2, Census Tract 2610, Baltimore city, Maryland",0
245102610002011,"Block 2011, Block Group 2, Census Tract 2610, Baltimore city, Maryland",156
245102610002012,"Block 2012, Block Group 2, Census Tract 2610, Baltimore city, Maryland",177
245102610003000,"Block 3000, Block Group 3, Census Tract 2610, Baltimore city, Maryland",140
245102610003001,"Block 3001, Block Group 3, Census Tract 2610, Baltimore city, Maryland",112
245102610003002,"Block 3002, Block Group 3, Census Tract 2610, Baltimore city, Maryland",110
245102610003003,"Block 3003, Block Group 3, Census Tract 2610, Baltimore city, Maryland",287
245102610003004,"Block 3004, Block Group 3, Census Tract 2610, Baltimore city, Maryland",146
245102610004000,"Block 4000, Block Group 4, Census Tract 2610, Baltimore city, Maryland",197
245102610004001,"Block 4001, Block Group 4, Census Tract 2610, Baltimore city, Maryland",111
245102610004002,"Block 4002, Block Group 4, Census Tract 2610, Baltimore city, Maryland",116
245102610004003,"Block 4003, Block Group 4, Census Tract 2610, Baltimore city, Maryland",161
245102610004004,"Block 4004, Block Group 4, Census Tract 2610, Baltimore city, Maryland",100
245102610004005,"Block 4005, Block Group 4, Census Tract 2610, Baltimore city, Maryland",103
245102610004006,"Block 4006, Block Group 4, Census Tract 2610, Baltimore city, Maryland",0
245102610004007,"Block 4007, Block Group 4, Census Tract 2610, Baltimore city, Maryland",0
245102610004008,"Block 4008, Block Group 4, Census Tract 2610, Baltimore city, Maryland",70
245102610004009,"Block 4009, Block Group 4, Census Tract 2610, Baltimore city, Maryland",89
245102610004010,"Block 4010, Block Group 4, Census Tract 2610, Baltimore city, Maryland",90
245102611001000,"Block 1000, Block Group 1, Census Tract 2611, Baltimore city, Maryland",41
245102611001001,"Block 1001, Block Group 1, Census Tract 2611, Baltimore city, Maryland",60
245102611001002,"Block 1002, Block Group 1, Census Tract 2611, Baltimore city, Maryland",54
245102611001003,"Block 1003, Block Group 1, Census Tract 2611, Baltimore city, Maryland",71
245102611001004,"Block 1004, Block Group 1, Census Tract 2611, Baltimore city, Maryland",67
245102611001005,"Block 1005, Block Group 1, Census Tract 2611, Baltimore city, Maryland",22
245102611001006,"Block 1006, Block Group 1, Census Tract 2611, Baltimore city, Maryland",50
245102611001007,"Block 1007, Block Group 1, Census Tract 2611, Baltimore city, Maryland",41
245102611001008,"Block 1008, Block Group 1, Census Tract 2611, Baltimore city, Maryland",57
245102611001009,"Block 1009, Block Group 1, Census Tract 2611, Baltimore city, Maryland",57
245102611001010,"Block 1010, Block Group 1, Census Tract 2611, Baltimore city, Maryland",66
245102611001011,"Block 1011, Block Group 1, Census Tract 2611, Baltimore city, Maryland",93
245102611001012,"Block 1012, Block Group 1, Census Tract 2611, Baltimore city, Maryland",42
245102611001013,"Block 1013, Block Group 1, Census Tract 2611, Baltimore city, Maryland",43
245102611001014,"Block 1014, Block Group 1, Census Tract 2611, Baltimore city, Maryland",52
245102611002000,"Block 2000, Block Group 2, Census Tract 2611, Baltimore city, Maryland",22
245102611002001,"Block 2001, Block Group 2, Census Tract 2611, Baltimore city, Maryland",83
245102611002002,"Block 2002, Block Group 2, Census Tract 2611, Baltimore city, Maryland",69
245102611002003,"Block 2003, Block Group 2, Census Tract 2611, Baltimore city, Maryland",73
245102611002004,"Block 2004, Block Group 2, Census Tract 2611, Baltimore city, Maryland",82
245102611002005,"Block 2005, Block Group 2, Census Tract 2611, Baltimore city, Maryland",50
245102611002006,"Block 2006, Block Group 2, Census Tract 2611, Baltimore city, Maryland",58
245102611002007,"Block 2007, Block Group 2, Census Tract 2611, Baltimore city, Maryland",78
245102611002008,"Block 2008, Block Group 2, Census Tract 2611, Baltimore city, Maryland",80
245102611002009,"Block 2009, Block Group 2, Census Tract 2611, Baltimore city, Maryland",63
245102611002010,"Block 2010, Block Group 2, Census Tract 2611, Baltimore city, Maryland",69
245102611002011,"Block 2011, Block Group 2, Census Tract 2611, Baltimore city, Maryland",70
245102611002012,"Block 2012, Block Group 2, Census Tract 2611, Baltimore city, Maryland",69
245102611002013,"Block 2013, Block Group 2, Census Tract 2611, Baltimore city, Maryland",43
245102611002014,"Block 2014, Block Group 2, Census Tract 2611, Baltimore city, Maryland",62
245102611002015,"Block 2015, Block Group 2, Census Tract 2611, Baltimore city, Maryland",92
245102611002016,"Block 2016, Block Group 2, Census Tract 2611, Baltimore city, Maryland",72
245102701011000,"Block 1000, Block Group 1, Census Tract 2701.01, Baltimore city, Maryland",0
245102701011001,"Block 1001, Block Group 1, Census Tract 2701.01, Baltimore city, Maryland",0
245102701011002,"Block 1002, Block Group 1, Census Tract 2701.01, Baltimore city, Maryland",97
245102701011003,"Block 1003, Block Group 1, Census Tract 2701.01, Baltimore city, Maryland",98
245102701011004,"Block 1004, Block Group 1, Census Tract 2701.01, Baltimore city, Maryland",0
245102701011005,"Block 1005, Block Group 1, Census Tract 2701.01, Baltimore city, Maryland",88
245102701011006,"Block 1006, Block Group 1, Census Tract 2701.01, Baltimore city, Maryland",42
245102701011007,"Block 1007, Block Group 1, Census Tract 2701.01, Baltimore city, Maryland",4
245102701011008,"Block 1008, Block Group 1, Census Tract 2701.01, Baltimore city, Maryland",0
245102701011009,"Block 1009, Block Group 1, Census Tract 2701.01, Baltimore city, Maryland",113
245102701011010,"Block 1010, Block Group 1, Census Tract 2701.01, Baltimore city, Maryland",0
245102701011011,"Block 1011, Block Group 1, Census Tract 2701.01, Baltimore city, Maryland",0
245102701011012,"Block 1012, Block Group 1, Census Tract 2701.01, Baltimore city, Maryland",51
245102701011013,"Block 1013, Block Group 1, Census Tract 2701.01, Baltimore city, Maryland",56
245102701011014,"Block 1014, Block Group 1, Census Tract 2701.01, Baltimore city, Maryland",48
245102701011015,"Block 1015, Block Group 1, Census Tract 2701.01, Baltimore city, Maryland",39
245102701011016,"Block 1016, Block Group 1, Census Tract 2701.01, Baltimore city, Maryland",51
245102701011017,"Block 1017, Block Group 1, Census Tract 2701.01, Baltimore city, Maryland",33
245102701012000,"Block 2000, Block Group 2, Census Tract 2701.01, Baltimore city, Maryland",117
245102701012001,"Block 2001, Block Group 2, Census Tract 2701.01, Baltimore city, Maryland",0
245102701012002,"Block 2002, Block Group 2, Census Tract 2701.01, Baltimore city, Maryland",0
245102701012003,"Block 2003, Block Group 2, Census Tract 2701.01, Baltimore city, Maryland",0
245102701012004,"Block 2004, Block Group 2, Census Tract 2701.01, Baltimore city, Maryland",0
245102701012005,"Block 2005, Block Group 2, Census Tract 2701.01, Baltimore city, Maryland",0
245102701012006,"Block 2006, Block Group 2, Census Tract 2701.01, Baltimore city, Maryland",0
245102701012007,"Block 2007, Block Group 2, Census Tract 2701.01, Baltimore city, Maryland",0
245102701012008,"Block 2008, Block Group 2, Census Tract 2701.01, Baltimore city, Maryland",0
245102701012009,"Block 2009, Block Group 2, Census Tract 2701.01, Baltimore city, Maryland",0
245102701012010,"Block 2010, Block Group 2, Census Tract 2701.01, Baltimore city, Maryland",0
245102701012011,"Block 2011, Block Group 2, Census Tract 2701.01, Baltimore city, Maryland",0
245102701012012,"Block 2012, Block Group 2, Census Tract 2701.01, Baltimore city, Maryland",0
245102701012013,"Block 2013, Block Group 2, Census Tract 2701.01, Baltimore city, Maryland",0
245102701012014,"Block 2014, Block Group 2, Census Tract 2701.01, Baltimore city, Maryland",0
245102701012015,"Block 2015, Block Group 2, Census Tract 2701.01, Baltimore city, Maryland",0
245102701012016,"Block 2016, Block Group 2, Census Tract 2701.01, Baltimore city, Maryland",0
245102701012017,"Block 2017, Block Group 2, Census Tract 2701.01, Baltimore city, Maryland",0
245102701012018,"Block 2018, Block Group 2, Census Tract 2701.01, Baltimore city, Maryland",0
245102701012019,"Block 2019, Block Group 2, Census Tract 2701.01, Baltimore city, Maryland",0
245102701012020,"Block 2020, Block Group 2, Census Tract 2701.01, Baltimore city, Maryland",303
245102701012021,"Block 2021, Block Group 2, Census Tract 2701.01, Baltimore city, Maryland",0
245102701012022,"Block 2022, Block Group 2, Census Tract 2701.01, Baltimore city, Maryland",0
245102701012023,"Block 2023, Block Group 2, Census Tract 2701.01, Baltimore city, Maryland",0
245102701012024,"Block 2024, Block Group 2, Census Tract 2701.01, Baltimore city, Maryland",0
