STATEFP10,COUNTYFP10,TRACTCE10,BLOCKCE10,GEOID10,NAME10,MTFCC10,UR10,UACE10,UATYPE,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,15_mean
"24","510","130100","1009","245101301001009",Block 1009,G5040,U,"04843",U,S,"15651","0","+39.3141018","-076.6304218",0.194245586541772
"24","510","080101","1001","245100801011001",Block 1001,G5040,U,"04843",U,S,"344548","0","+39.3294512","-076.5735666",0.456117317102569
"24","510","250500","1083","245102505001083",Block 1083,G5040,U,"04843",U,S,"9645","0","+39.2067777","-076.5749636",0.023207868902997
"24","510","151100","2013","245101511002013",Block 2013,G5040,U,"04843",U,S,"7827","0","+39.3334420","-076.6692845",0.333372897651066
"24","510","272003","4003","245102720034003",Block 4003,G5040,U,"04843",U,S,"122429","0","+39.3634002","-076.6923373",0.610387511127200
"24","510","260501","3076","245102605013076",Block 3076,G5040,U,"04843",U,S,"10997","0","+39.2884237","-076.5305089",0.002838509106883
"24","510","190100","1024","245101901001024",Block 1024,G5040,U,"04843",U,S,"2331","0","+39.2925421","-076.6448628",0.178951564680088
"24","510","090900","2004","245100909002004",Block 2004,G5040,U,"04843",U,S,"7533","0","+39.3078396","-076.5993683",0.196590895075052
"24","510","160802","3021","245101608023021",Block 3021,G5040,U,"04843",U,S,"3139","0","+39.2990249","-076.6812684",0.093494731857464
"24","510","160700","4005","245101607004005",Block 4005,G5040,U,"04843",U,S,"6461","0","+39.3028813","-076.6697621",0.152960124243252
"24","510","170200","1025","245101702001025",Block 1025,G5040,U,"04843",U,S,"1632","0","+39.3001244","-076.6223325",0.006884387801548
"24","510","250207","2011","245102502072011",Block 2011,G5040,U,"04843",U,S,"11615","0","+39.2501408","-076.6246922",0.268968661515573
"24","510","270801","1000","245102708011000",Block 1000,G5040,U,"04843",U,S,"5269","0","+39.3710915","-076.5826801",0.232495812395310
"24","510","260102","2016","245102601022016",Block 2016,G5040,U,"04843",U,S,"1722","0","+39.3327270","-076.5346114",0.005016722408027
"24","510","120201","2001","245101202012001",Block 2001,G5040,U,"04843",U,S,"2429","0","+39.3281047","-076.6105714",0.103336138954778
"24","510","150400","1000","245101504001000",Block 1000,G5040,U,"04843",U,S,"6386","0","+39.3161888","-076.6505519",0.061008613665464
"24","510","090300","4027","245100903004027",Block 4027,G5040,U,"04843",U,S,"6513","0","+39.3288432","-076.6089415",0.060370037517296
"24","510","270804","1001","245102708041001",Block 1001,G5040,U,"04843",U,S,"48092","0","+39.3712800","-076.6001236",0.373803466108751
"24","510","080101","1062","245100801011062",Block 1062,G5040,U,"04843",U,S,"869","0","+39.3160507","-076.5813418",0.001818765379266
"24","510","260202","2012","245102602022012",Block 2012,G5040,U,"04843",U,S,"8654","0","+39.3201466","-076.5529293",0.168448853388302
"24","510","271802","4013","245102718024013",Block 4013,G5040,U,"04843",U,S,"5045","0","+39.3442108","-076.6807525",0.113300674057976
"24","510","271001","1005","245102710011005",Block 1005,G5040,U,"04843",U,S,"774","0","+39.3458379","-076.6096110",0.000000000000000
"24","510","271300","2011","245102713002011",Block 2011,G5040,U,"04843",U,S,"6378","0","+39.3597705","-076.6348288",0.505548920800443
"24","510","060300","1006","245100603001006",Block 1006,G5040,U,"04843",U,S,"6787","0","+39.2948142","-076.5873193",0.058424136231725
"24","510","090600","1002","245100906001002",Block 1002,G5040,U,"04843",U,S,"7948","0","+39.3270724","-076.5884824",0.103170891403985
"24","510","160300","1014","245101603001014",Block 1014,G5040,U,"04843",U,S,"2694","0","+39.3020615","-076.6459896",0.034005863079841
"24","510","250500","3006","245102505003006",Block 3006,G5040,U,"04843",U,S,"5941","0","+39.2266936","-076.5878013",0.084231268473484
"24","510","090200","1048","245100902001048",Block 1048,G5040,U,"04843",U,S,"4077","0","+39.3313004","-076.5805710",0.328297329322760
"24","510","271400","1017","245102714001017",Block 1017,G5040,U,"04843",U,S,"74470","0","+39.3448863","-076.6392352",0.596603136621825
"24","510","271802","4038","245102718024038",Block 4038,G5040,U,"04843",U,S,"1345","0","+39.3426498","-076.6803360",0.095682210708117
"24","510","200300","1000","245102003001000",Block 1000,G5040,U,"04843",U,S,"16554","0","+39.2876266","-076.6477978",0.266190361269973
"24","510","250103","2033","245102501032033",Block 2033,G5040,U,"04843",U,S,"14504","0","+39.2622155","-076.6708642",0.122070900541939
"24","510","150800","3001","245101508003001",Block 3001,G5040,U,"04843",U,S,"9506","0","+39.3223379","-076.6771243",0.380241218210607
"24","510","150100","3002","245101501003002",Block 3002,G5040,U,"04843",U,S,"14897","0","+39.3044680","-076.6386768",0.101388265229756
"24","510","270200","3011","245102702003011",Block 3011,G5040,U,"04843",U,S,"16341","0","+39.3409150","-076.5723819",0.230739492071794
"24","510","271600","3011","245102716003011",Block 3011,G5040,U,"04843",U,S,"10204","0","+39.3415146","-076.6652924",0.358368238936441
"24","510","260605","2040","245102606052040",Block 2040,G5040,U,"04843",U,S,"14747","0","+39.2732164","-076.5334676",0.003257103257103
"24","510","270302","2007","245102703022007",Block 2007,G5040,U,"04843",U,S,"16320","0","+39.3415712","-076.5671301",0.307265781998076
"24","510","160100","4002","245101601004002",Block 4002,G5040,U,"04843",U,S,"15934","0","+39.2973064","-076.6379409",0.375217916052032
"24","510","250301","2004","245102503012004",Block 2004,G5040,U,"04843",U,S,"5816","0","+39.2698441","-076.6359802",0.000000000000000
"24","510","130804","1000","245101308041000",Block 1000,G5040,U,"04843",U,S,"8646","0","+39.3370689","-076.6375577",0.168656315478429
"24","510","160700","3002","245101607003002",Block 3002,G5040,U,"04843",U,S,"12482","0","+39.3011826","-076.6678589",0.282780692940345
"24","510","270803","1036","245102708031036",Block 1036,G5040,U,"04843",U,S,"4680","0","+39.3580146","-076.5809872",0.143248501210942
"24","510","280101","2009","245102801012009",Block 2009,G5040,U,"04843",U,S,"39537","0","+39.3540977","-076.7086865",0.381043805620636
"24","510","260800","1022","245102608001022",Block 1022,G5040,U,"04843",U,S,"11341","0","+39.2894960","-076.5630062",0.043247095833402
"24","510","250301","1016","245102503011016",Block 1016,G5040,U,"04843",U,S,"11613","0","+39.2642319","-076.6306822",0.004768152580883
"24","510","250401","1001","245102504011001",Block 1001,G5040,U,"04843",U,S,"106909","0","+39.2377094","-076.5984835",0.084642478797449
"24","510","070300","1016","245100703001016",Block 1016,G5040,U,"04843",U,S,"6967","0","+39.2971139","-076.5854128",0.196951512241959
"24","510","280102","2005","245102801022005",Block 2005,G5040,U,"04843",U,S,"11336","0","+39.3389563","-076.6905237",0.341844053015090
"24","510","160400","1010","245101604001010",Block 1010,G5040,U,"04843",U,S,"10505","0","+39.2991802","-076.6507541",0.133508455388099
"24","510","120600","1001","245101206001001",Block 1001,G5040,U,"04843",U,S,"10153","0","+39.3225855","-076.6169128",0.215633349192988
"24","510","270102","4002","245102701024002",Block 4002,G5040,U,"04843",U,S,"25715","0","+39.3413152","-076.5610503",0.271957714013195
"24","510","080301","3010","245100803013010",Block 3010,G5040,U,"04843",U,S,"8868","0","+39.3027828","-076.5804334",0.171436952604450
"24","510","271600","1008","245102716001008",Block 1008,G5040,U,"04843",U,S,"4154","0","+39.3438519","-076.6616995",0.209549368220955
"24","510","160801","2019","245101608012019",Block 2019,G5040,U,"04843",U,S,"1221","0","+39.2981750","-076.6838926",0.251864819607246
"24","510","120300","4002","245101203004002",Block 4002,G5040,U,"04843",U,S,"10110","0","+39.3187603","-076.6132626",0.370377518012057
"24","510","080302","1010","245100803021010",Block 1010,G5040,U,"04843",U,S,"4709","0","+39.3077440","-076.5745747",0.079075089768378
"24","510","200600","3022","245102006003022",Block 3022,G5040,U,"04843",U,S,"6944","0","+39.2862955","-076.6718707",0.124061810154525
"24","510","260202","4011","245102602024011",Block 4011,G5040,U,"04843",U,S,"3465","0","+39.3273186","-076.5626202",0.093558940255283
"24","510","260404","2042","245102604042042",Block 2042,G5040,U,"04843",U,S,"2825","0","+39.3076754","-076.5679079",0.000000000000000
"24","510","271200","6015","245102712006015",Block 6015,G5040,U,"04843",U,S,"2198","0","+39.3685624","-076.6300079",0.497188755020080
"24","510","260201","2009","245102602012009",Block 2009,G5040,U,"04843",U,S,"1227","0","+39.3285716","-076.5508318",0.000000000000000
"24","510","260201","1017","245102602011017",Block 1017,G5040,U,"04843",U,S,"12491","0","+39.3325448","-076.5569165",0.329718714207089
"24","510","170100","1004","245101701001004",Block 1004,G5040,U,"04843",U,S,"6315","0","+39.2986801","-076.6222405",0.071942446043165
"24","510","280403","3018","245102804033018",Block 3018,G5040,U,"04843",U,S,"354","0","+39.2782707","-076.7111095",0.257826887661142
"24","510","250401","2000","245102504012000",Block 2000,G5040,U,"04843",U,S,"8817","0","+39.2362844","-076.6032530",0.082536036415746
"24","510","160100","4006","245101601004006",Block 4006,G5040,U,"04843",U,S,"8354","0","+39.2961616","-076.6360803",0.261699808710352
"24","510","250301","2034","245102503012034",Block 2034,G5040,U,"04843",U,S,"3465","0","+39.2632422","-076.6443593",0.074476629008941
"24","510","270702","2007","245102707022007",Block 2007,G5040,U,"04843",U,S,"28060","0","+39.3669766","-076.5662448",0.086313691605338
"24","510","150701","1013","245101507011013",Block 1013,G5040,U,"04843",U,S,"1904","0","+39.3149220","-076.6612915",0.504098360655738
"24","510","280200","4022","245102802004022",Block 4022,G5040,U,"04843",U,S,"17153","0","+39.3303670","-076.7104017",0.587918903254811
"24","510","260102","5002","245102601025002",Block 5002,G5040,U,"04843",U,S,"13158","0","+39.3395928","-076.5477651",0.129646105179913
"24","510","280200","4009","245102802004009",Block 4009,G5040,U,"04843",U,S,"6474","0","+39.3340024","-076.7089771",0.172890355912744
"24","510","271102","1007","245102711021007",Block 1007,G5040,U,"04843",U,S,"54896","0","+39.3444043","-076.6244803",0.720063024321228
"24","510","270200","2012","245102702002012",Block 2012,G5040,U,"04843",U,S,"15987","0","+39.3360565","-076.5743270",0.554408269754848
"24","510","150300","3010","245101503003010",Block 3010,G5040,U,"04843",U,S,"10304","0","+39.3069840","-076.6553929",0.166142222142078
"24","510","120202","4012","245101202024012",Block 4012,G5040,U,"04843",U,S,"8497","0","+39.3239722","-076.6142968",0.144873813585269
"24","510","160802","3004","245101608023004",Block 3004,G5040,U,"04843",U,S,"3612","0","+39.2991473","-076.6798663",0.134712359781826
"24","510","271200","5010","245102712005010",Block 5010,G5040,U,"04843",U,S,"7123","0","+39.3643494","-076.6195989",0.645067042312308
"24","510","280301","2005","245102803012005",Block 2005,G5040,U,"04843",U,S,"416181","0","+39.3155744","-076.7081448",0.673560246474927
"24","510","040100","1031","245100401001031",Block 1031,G5040,U,"04843",U,S,"6595","0","+39.2902129","-076.6067720",0.053233599571765
"24","510","200200","5012","245102002005012",Block 5012,G5040,U,"04843",U,S,"23068","0","+39.2934698","-076.6662405",0.068234185169669
"24","510","261000","2007","245102610002007",Block 2007,G5040,U,"04843",U,S,"19691","0","+39.2953092","-076.5714747",0.042935262117416
"24","510","250500","4002","245102505004002",Block 4002,G5040,U,"04843",U,S,"7745","0","+39.2312957","-076.5911365",0.460806660588320
"24","510","170100","1015","245101701001015",Block 1015,G5040,U,"04843",U,S,"8478","0","+39.2965194","-076.6223876",0.167585277391219
"24","510","260605","2002","245102606052002",Block 2002,G5040,U,"04843",U,S,"5184","0","+39.2765497","-076.5333895",0.029611041405270
"24","510","260605","6200","245102606056200",Block 6200,G5040,U,"04843",U,S,"25209","0","+39.2643860","-076.5480584",0.000000000000000
"24","510","150800","4013","245101508004013",Block 4013,G5040,U,"04843",U,S,"1596","0","+39.3140455","-076.6796604",0.584783747598812
"24","510","120201","1014","245101202011014",Block 1014,G5040,U,"04843",U,S,"13869","0","+39.3289823","-076.6129883",0.249253111477299
"24","510","240200","1001","245102402001001",Block 1001,G5040,U,"04843",U,S,"7754","0","+39.2785560","-076.6048895",0.002372422387040
"24","510","271200","2001","245102712002001",Block 2001,G5040,U,"04843",U,S,"17254","0","+39.3663871","-076.6121729",0.512802149576493
"24","510","250103","3018","245102501033018",Block 3018,G5040,U,"04843",U,S,"21790","0","+39.2683830","-076.6761981",0.392684872032174
"24","510","080800","1017","245100808001017",Block 1017,G5040,U,"04843",U,S,"829","0","+39.3022911","-076.5882249",0.226829541633980
"24","510","150900","3004","245101509003004",Block 3004,G5040,U,"04843",U,S,"21168","0","+39.3181849","-076.6839088",0.492896673703429
"24","510","270901","3010","245102709013010",Block 3010,G5040,U,"04843",U,S,"62073","0","+39.3467897","-076.5984126",0.133285038398963
"24","510","160801","3014","245101608013014",Block 3014,G5040,U,"04843",U,S,"5135","0","+39.2969269","-076.6825873",0.031940498380354
"24","510","280401","4003","245102804014003",Block 4003,G5040,U,"04843",U,S,"2394","0","+39.2960550","-076.7098474",0.101032448377581
"24","510","260302","6023","245102603026023",Block 6023,G5040,U,"04843",U,S,"9098","0","+39.3162612","-076.5710793",0.096959980393558
"24","510","090800","5001","245100908005001",Block 5001,G5040,U,"04843",U,S,"6271","0","+39.3140151","-076.6070443",0.070771418835835
"24","510","220100","2035","245102201002035",Block 2035,G5040,U,"04843",U,S,"31448","0","+39.2813399","-076.6137229",0.038322348499396
"24","510","280101","2025","245102801012025",Block 2025,G5040,U,"04843",U,S,"1310","0","+39.3533393","-076.7051440",0.082085846044697
"24","510","090800","1004","245100908001004",Block 1004,G5040,U,"04843",U,S,"40218","0","+39.3188914","-076.6079571",0.128351906266748
"24","510","160200","3003","245101602003003",Block 3003,G5040,U,"04843",U,S,"3165","0","+39.2976087","-076.6390055",0.210861588140320
"24","510","010100","1004","245100101001004",Block 1004,G5040,U,"04843",U,S,"7013","0","+39.2837980","-076.5745969",0.015791844413238
"24","510","270501","1025","245102705011025",Block 1025,G5040,U,"04843",U,S,"9437","0","+39.3686044","-076.5306689",0.133860980675900
"24","510","271400","3023","245102714003023",Block 3023,G5040,U,"04843",U,S,"15841","0","+39.3396750","-076.6309552",0.488857481321620
"24","510","250103","4046","245102501034046",Block 4046,G5040,U,"04843",U,S,"4500","0","+39.2680323","-076.6879057",0.072528697662895
"24","510","250103","3014","245102501033014",Block 3014,G5040,U,"04843",U,S,"5211","0","+39.2654718","-076.6815181",0.263123184143450
"24","510","250303","2011","245102503032011",Block 2011,G5040,U,"04843",U,S,"6093","0","+39.2657255","-076.6502026",0.014759022367237
"24","510","260404","2074","245102604042074",Block 2074,G5040,U,"04843",U,S,"14828","0","+39.2996221","-076.5718228",0.001427891480248
"24","510","280402","2018","245102804022018",Block 2018,G5040,U,"04843",U,S,"2939","0","+39.2970575","-076.6869044",0.142405563458195
"24","510","260101","2004","245102601012004",Block 2004,G5040,U,"04843",U,S,"10510","0","+39.3460797","-076.5324024",0.357142857142857
"24","510","080200","3008","245100802003008",Block 3008,G5040,U,"04843",U,S,"7542","0","+39.3140098","-076.5882178",0.124279663103975
"24","510","080700","2006","245100807002006",Block 2006,G5040,U,"04843",U,S,"6689","0","+39.3082047","-076.5905177",0.188079065438735
"24","510","260605","6214","245102606056214",Block 6214,G5040,U,"04843",U,S,"13930","0","+39.2612617","-076.5707119",0.000000000000000
"24","510","190100","1002","245101901001002",Block 1002,G5040,U,"04843",U,S,"5802","0","+39.2938266","-076.6419738",0.065685363744114
"24","510","040100","1048","245100401001048",Block 1048,G5040,U,"04843",U,S,"11675","0","+39.2883843","-076.6063415",0.003206939084073
"24","510","272003","3011","245102720033011",Block 3011,G5040,U,"04843",U,S,"14387","0","+39.3586848","-076.6856243",0.450288658994924
"24","510","150400","3010","245101504003010",Block 3010,G5040,U,"04843",U,S,"16284","0","+39.3107655","-076.6564791",0.149418860087071
"24","510","090900","4004","245100909004004",Block 4004,G5040,U,"04843",U,S,"1771","0","+39.3102590","-076.6007529",0.057916273213724
"24","510","250101","1010","245102501011010",Block 1010,G5040,U,"04843",U,S,"745","0","+39.2764065","-076.6963270",0.201122194513716
"24","510","150600","5005","245101506005005",Block 5005,G5040,U,"04843",U,S,"1744","0","+39.3109492","-076.6728882",0.283855832800171
